id,title,identifier,score_all,name
666,Data Analyst,15-2041.02,0.8473708752731347,Clinical Data Managers
667,Data Quality Analyst,13-2099.01,0.8307078189248899,Financial Quantitative Analysts
668,Data Analyst - TELUS Health,15-1121.00,0.8340355477193269,Computer Systems Analysts
669,Data Analyst,15-1199.07,0.8522603113239156,Data Warehousing Specialists
670,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8200606768704011,Social Science Research Assistants
671,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
672,Data Quality Analyst,15-1121.00,0.8613923608936763,Computer Systems Analysts
673,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8291077427997773,Computer Systems Analysts
674,Category Business Analyst,15-1199.08,0.7787036402709527,Business Intelligence Analysts
675,Automation/Data engineering analyst,15-1121.00,0.8927930962474163,Computer Systems Analysts
676,Data Analyst - Big Data,15-1199.07,0.8171586486113097,Data Warehousing Specialists
677,DIGITAL DATA ANALYST (DIGITAL AND DATA SCIENCE),15-1121.00,0.8784972605691931,Computer Systems Analysts
678,"Energy Analyst, Buildings (New Graduate)",15-1121.00,0.8488245131804392,Computer Systems Analysts
679,Data Analyst,15-1199.07,0.8048399537271836,Data Warehousing Specialists
680,"analyst, business management",15-1199.08,0.9219722165695785,Business Intelligence Analysts
681,Data Analyst - Contract,15-1121.00,0.8471416067705632,Computer Systems Analysts
682,Senior Data Analyst,15-1199.08,0.8747867247188359,Business Intelligence Analysts
683,Senior Operations Data Analyst,15-1121.00,0.8684339563633833,Computer Systems Analysts
684,Data Analyst,15-1199.07,0.8522603113239156,Data Warehousing Specialists
685,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8200606768704011,Social Science Research Assistants
686,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
687,Data Quality Analyst,15-1121.00,0.8613923608936763,Computer Systems Analysts
688,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8291077427997773,Computer Systems Analysts
689,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
690,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
691,Data Analyst (Part,15-1199.08,0.8528204179036319,Business Intelligence Analysts
692,Intern- Junior Application Support Analyst (4 or 8 month con...,15-1199.08,0.6545147331715367,Business Intelligence Analysts
693,Senior Analyst Data Analytics,15-1121.00,0.8550047175128812,Computer Systems Analysts
694,BUSINESS DATA ANALYST-TUITION & FEES,15-1121.00,0.8390167836351811,Computer Systems Analysts
695,Data Analyst (MS Dynamics),15-1199.07,0.8436671877999448,Data Warehousing Specialists
696,Data Analyst,13-2099.01,0.8557967744918021,Financial Quantitative Analysts
697,Market Research Analyst,15-1199.08,0.8659817812549879,Business Intelligence Analysts
698,Data Systems Analyst,15-1121.00,0.9054882868968024,Computer Systems Analysts
699,Data Analyst,15-1199.07,0.8522603113239156,Data Warehousing Specialists
700,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8200606768704011,Social Science Research Assistants
701,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
702,Data Quality Analyst,15-1121.00,0.8613923608936763,Computer Systems Analysts
703,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8291077427997773,Computer Systems Analysts
704,QA ANALYST,15-1199.08,0.8682494214619041,Business Intelligence Analysts
705,Reporting Analyst,15-1199.08,0.9257175058640543,Business Intelligence Analysts
706,"Junior Analyst, Data & Analytics",15-1199.08,0.9003682712474593,Business Intelligence Analysts
707,TRN Customer Service Systems Support Analyst,15-1121.00,0.8467387650348644,Computer Systems Analysts
708,Data Analyst,15-1199.07,0.8447091544807587,Data Warehousing Specialists
709,Project Management Analyst,15-1121.00,0.8684262013994218,Computer Systems Analysts
710,Business Analyst,15-1121.00,0.8653673012399076,Computer Systems Analysts
711,Data Analyst,15-1199.08,0.8604901292911078,Business Intelligence Analysts
712,"Analyst, Retail Foreign Exchange & Precious Metals",15-1121.00,0.8395606446861922,Computer Systems Analysts
713,Data Solution Analyst II,15-1121.00,0.8553215745998851,Computer Systems Analysts
714,Data Analyst,15-1199.07,0.8522603113239156,Data Warehousing Specialists
715,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8200606768704011,Social Science Research Assistants
716,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
717,Data Quality Analyst,15-1121.00,0.8613923608936763,Computer Systems Analysts
718,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8291077427997773,Computer Systems Analysts
719,"Business Analyst I, Provincial Projects",15-1121.00,0.8265324679429285,Computer Systems Analysts
720,Project Management Analyst,15-1199.08,0.8223627423835007,Business Intelligence Analysts
721,Sourcing Analyst,15-1121.00,0.8801144877388396,Computer Systems Analysts
722,BSA - Business Systems Analyst,15-1121.00,0.9029636116374045,Computer Systems Analysts
723,Inventory Analyst,15-1199.08,0.8437787193666473,Business Intelligence Analysts
724,Business Data Analyst,15-1199.08,0.9003951657677071,Business Intelligence Analysts
725,"Analyst, Customer Analytics & Database Marketing",15-1121.00,0.885518102020943,Computer Systems Analysts
726,"Treasury Analyst, Data Management and Analytics",15-1121.00,0.8713629519098407,Computer Systems Analysts
727,Data Analyst,15-1199.08,0.8982137499800349,Business Intelligence Analysts
728,"Business Analyst, Summer 2020 Co-op/Summer Student Opportuni...",15-1199.08,0.7502988680910732,Business Intelligence Analysts
729,Data Analyst,15-1199.07,0.8522603113239156,Data Warehousing Specialists
730,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8200606768704011,Social Science Research Assistants
731,Scientifique des données généraliste / Data Scientist Genera...,15-1111.00,0.7242818546048955,Computer and Information Research Scientists
732,ML Product Owner / Data Analyst,15-1121.00,0.8702339448339836,Computer Systems Analysts
733,Human Resources Data Scientist,15-1111.00,0.7372250633903602,Computer and Information Research Scientists
734,Scientifique des données / Data Scientist - 289478,15-1111.00,0.7517406838962871,Computer and Information Research Scientists
735,data scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
736,Data Scientist,15-1199.08,0.8929156649538091,Business Intelligence Analysts
737,Data Scientist,15-1111.00,0.8771946073964154,Computer and Information Research Scientists
738,Data Scientist,15-1111.00,0.45981581979376596,Computer and Information Research Scientists
739,Data Scientist Developer Intern - Summer Term,15-1111.00,0.8823807408478711,Computer and Information Research Scientists
740,Data Scientist,15-1111.00,0.8836476956702191,Computer and Information Research Scientists
741,Data Engineer or Scientist,15-1111.00,0.8739217439608731,Computer and Information Research Scientists
742,Intern - Data Scientist,15-1111.00,0.8808220228386671,Computer and Information Research Scientists
743,Data Scientist - Intermediate & Senior,15-1111.00,0.8947070085637424,Computer and Information Research Scientists
744,Junior Machine Learning Developer,15-1111.00,0.8996894237251486,Computer and Information Research Scientists
745,Data Scientist - Price Point - Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
746,Data Scientist - Price Point - Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
747,ML Product Owner / Data Analyst,15-1121.00,0.8702339448339836,Computer Systems Analysts
748,Data Scientist,15-2041.02,0.2717280681409619,Clinical Data Managers
749,Data Scientist and Project Coordinator for Education Startup,15-1111.00,0.9184955874571246,Computer and Information Research Scientists
750,Data Scientist,15-1111.00,0.8290069832328208,Computer and Information Research Scientists
751,Data Analyst,15-2041.00,0.8935677364891497,Statisticians
752,Data Scientist Intern,15-1111.00,0.872456692021243,Computer and Information Research Scientists
753,"Data Scientist, Intermediate or Senior",15-1111.00,0.9093671941852249,Computer and Information Research Scientists
754,Data Scientist - QuantumBlack,15-1111.00,0.8916808797730509,Computer and Information Research Scientists
755,Data Scientist,15-1111.00,0.8899572413730941,Computer and Information Research Scientists
756,Senior Data Scientist - Hotels,15-1199.07,0.8259830977854653,Data Warehousing Specialists
757,Scientifique des données / Data Scientist - 289478,15-1111.00,0.7517406838962871,Computer and Information Research Scientists
758,Human Resources Data Scientist,15-1111.00,0.7372250633903602,Computer and Information Research Scientists
759,Scientifique des données généraliste / Data Scientist Genera...,15-1111.00,0.7242818546048955,Computer and Information Research Scientists
760,Data Scientist - Price Point - Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
761,Scientifique des données / Data Scientist - 289478,15-1111.00,0.7517406838962871,Computer and Information Research Scientists
762,Data Scientist,15-1111.00,0.8631743918309525,Computer and Information Research Scientists
763,Scientifique de Données / Data Scientist,15-1111.00,0.591660078871679,Computer and Information Research Scientists
764,Senior data scientist,15-1111.00,0.9103170968864243,Computer and Information Research Scientists
765,Scientifique de données - Data Scientist,15-2041.02,0.21820919833471253,Clinical Data Managers
766,Spécialiste CRM (Débute le 4 mai pour 15 semaines) / Data Sc...,15-1141.00,0.41476117799686274,Database Administrators
767,Senior Data Scientist - NLP,15-1111.00,0.9029171056382199,Computer and Information Research Scientists
768,Big Data Engineer,15-1199.07,0.8916644667420135,Data Warehousing Specialists
769,Integration Platform Engineer,15-1133.00,0.8454735459754792,"Software Developers, Systems Software"
770,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
771,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
772,Business Intelligence Analyst / Analyste en intelligence d’a...,15-1199.08,0.61475153207523,Business Intelligence Analysts
773,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
774,ML Product Owner / Data Analyst,15-1121.00,0.8702339448339836,Computer Systems Analysts
775,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
776,Data Analyst,15-2041.00,0.8935677364891497,Statisticians
777,Data Analyst,15-1199.08,0.9109876588213278,Business Intelligence Analysts
778,Data and Reporting Analyst,15-1199.08,0.34748653666189355,Business Intelligence Analysts
779,Data Analyst,15-1199.07,0.837124453135037,Data Warehousing Specialists
780,Analyste de données - Data analyst,15-1199.08,0.4325972097993251,Business Intelligence Analysts
781,Junior Data Research Analyst,15-1199.08,0.8775857009632972,Business Intelligence Analysts
782,"Analyst, Application and Data",13-2099.01,0.8684368614284111,Financial Quantitative Analysts
783,Junior Data Analyst (Nutaku),13-2099.01,0.829258799069578,Financial Quantitative Analysts
784,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
785,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
786,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
787,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
788,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
789,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
790,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
791,QA Data Analyst,15-1121.00,0.8846930484381631,Computer Systems Analysts
792,Analyste - données et rapports / Data and Reporting Analyst,15-1199.08,0.5511475013758567,Business Intelligence Analysts
793,Regulatory Information Analyst,13-2099.01,0.5353673323847433,Financial Quantitative Analysts
794,Data analyst,15-1111.00,0.8793323148381291,Computer and Information Research Scientists
795,Data Analyst (CRX),15-1199.07,0.8343401905942488,Data Warehousing Specialists
796,"Research Analyst, Airline Data Partnerships - Air",15-1121.00,0.8399316741424088,Computer Systems Analysts
797,Data Analyst,15-1111.00,0.889750467753222,Computer and Information Research Scientists
798,Data Analyst,15-1111.00,0.889750467753222,Computer and Information Research Scientists
799,"Fraud Analyst, Customer Contact Centre",15-1121.00,0.8430322293158196,Computer Systems Analysts
800,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
801,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
802,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
803,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
804,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
805,Game Intelligence Analyst,15-1199.08,0.9128475510515919,Business Intelligence Analysts
806,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
807,Data and Reporting Analyst/Analyste des données et des rappo...,15-1199.08,0.26599092185515794,Business Intelligence Analysts
808,Data Extracting and Compiling Analyst,15-1141.00,0.8136970237848539,Database Administrators
809,Data Analyst,15-1121.00,0.8674214533146514,Computer Systems Analysts
810,Performance Reporting Analyst,13-2099.01,0.658056323575739,Financial Quantitative Analysts
811,"Data Analyst, Benefits Administration",15-1199.08,0.5574794613579939,Business Intelligence Analysts
812,Analyst-Business Systems,15-1121.00,0.8517905847364869,Computer Systems Analysts
813,Analyste-programmeur de données - Data Programmer-Analyst,15-1199.06,0.5339269657181038,Database Architects
814,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
815,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
816,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
817,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
818,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
819,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
820,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
821,Business Data Analyst,15-1199.08,0.8915551269709623,Business Intelligence Analysts
822,BUDGET ANALYST,15-1199.08,0.8384297186261089,Business Intelligence Analysts
823,Operations Analyst,15-1199.08,0.8465260473882106,Business Intelligence Analysts
824,Commercial Operations Data Analyst,15-1121.00,0.8764093006469528,Computer Systems Analysts
825,Spécialiste CRM (Débute le 4 mai pour 15 semaines) / B2B Dat...,15-1141.00,0.6706533325623073,Database Administrators
826,Data Analyst (Customer Care),15-1121.00,0.8729115912595887,Computer Systems Analysts
827,Data Analyst - HVAC,15-1121.00,0.8659837753171533,Computer Systems Analysts
828,Social Media Analyst,15-1199.08,0.824000415113933,Business Intelligence Analysts
829,Senior Data Analyst - Air,15-1121.00,0.8558735221789886,Computer Systems Analysts
830,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
831,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
832,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
833,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
834,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
835,BUSINESS INTELLIGENCE (BI) ANALYST,15-1121.00,0.8768559697267572,Computer Systems Analysts
836,Stage / Internship - Analyste en stratégie / Strategy Analys...,15-2041.02,0.34142989501068544,Clinical Data Managers
837,Senior Data Analyst - Growth,15-1199.08,0.8618072639489671,Business Intelligence Analysts
838,Analytics & Insights Analyst,15-1199.08,0.8195685145948178,Business Intelligence Analysts
839,Data Management Analyst,15-1199.08,0.6078163714040464,Business Intelligence Analysts
840,Replenishment Analyst,13-2099.01,0.8813651009691545,Financial Quantitative Analysts
841,Data Analytics Analyst,15-1121.00,0.8591512484752479,Computer Systems Analysts
842,Media Analyst (Music Marketing),15-1121.00,0.8504980386109577,Computer Systems Analysts
843,Compliance Analyst (2182),15-1121.00,0.7604568153177736,Computer Systems Analysts
844,Data Analyst,15-1199.04,0.8381316481130705,Geospatial Information Scientists and Technologists
845,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
846,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
847,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
848,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
849,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
850,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
851,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
852,Senior Data Analyst (CRX),15-1199.07,0.8450551797742549,Data Warehousing Specialists
853,Analyst en Assurance Qualité - télémétrie / Analyst QA - dat...,15-1199.08,0.40262047310279075,Business Intelligence Analysts
854,Analyste de données / Data Analyst,15-1199.08,0.3833698522723887,Business Intelligence Analysts
855,Business Intelligence - Senior Analyst,15-1199.08,0.9251166062100553,Business Intelligence Analysts
856,Quality Assurance Analyst– Digital Business Solutions,15-1121.00,0.8806874954504191,Computer Systems Analysts
857,Business Analyst (Advertising),15-1199.08,0.8600521511098593,Business Intelligence Analysts
858,Analyst,13-2099.01,0.9137303620796626,Financial Quantitative Analysts
859,Data Analyst,15-1121.00,0.8764148612829037,Computer Systems Analysts
860,Data Analyst,15-1121.00,0.8821943534189075,Computer Systems Analysts
861,Passionate about analytics and business intelligence? Join o...,15-1199.08,0.8278673159835169,Business Intelligence Analysts
862,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
863,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
864,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
865,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
866,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
867,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
868,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
869,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
870,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
871,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
872,Spécialiste en Analyse des données / Data Analyst,15-1199.08,0.41295894667018185,Business Intelligence Analysts
873,Business Analyst (Customer experience),15-1121.00,0.8964867727926076,Computer Systems Analysts
874,E-Commerce Marketing Data Analyst,15-1199.08,0.8946280541289141,Business Intelligence Analysts
875,Business Intelligence Analyst / Analyste en intelligence d’a...,15-1199.08,0.61475153207523,Business Intelligence Analysts
876,Spécialiste en Analyse des données / Data Analyst,15-1199.08,0.41295894667018185,Business Intelligence Analysts
877,Pricing Analyst / Analyste,15-1199.08,0.7173848710420502,Business Intelligence Analysts
878,Data Analytics / Développeur Stage - Business Intelligence D...,15-1121.00,0.7131774640968652,Computer Systems Analysts
879,Game Analyst (m/f/d),15-1121.00,0.8108185891097693,Computer Systems Analysts
880,"Analyst , Supply Chain Management - Montreal",15-1121.00,0.7889921051858588,Computer Systems Analysts
881,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
882,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
883,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
884,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
885,Business Analyst,15-1199.08,0.8939023049365087,Business Intelligence Analysts
886,Junior Security Analyst - Express Scripts,15-1121.00,0.8574531484781166,Computer Systems Analysts
887,Planning Analyst (1 year contract),15-1199.08,0.8584670110552941,Business Intelligence Analysts
888,Analyste Budgétaire/ Budgeting Analyst MTY Group,13-2099.01,0.4180744891426717,Financial Quantitative Analysts
889,Business Intelligence Analyst,15-1199.08,0.9134732307384096,Business Intelligence Analysts
890,Project Analyst II,13-2099.01,0.5810930168091104,Financial Quantitative Analysts
891,Analyste - Calculs et entrée de données / Analyst-Calculatio...,15-1199.08,0.3455413751235132,Business Intelligence Analysts
892,"Analyst, Master Data Management",15-1121.00,0.7260003878451428,Computer Systems Analysts
893,Digital Marketing-Data Analyst,15-1121.00,0.5352823199297347,Computer Systems Analysts
894,Brother Emerging Talent Associate - Data Analyst / Brother E...,15-1199.08,0.5792186534382137,Business Intelligence Analysts
895,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
896,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
897,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
898,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
899,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
900,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
901,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
902,Senior Data Analyst,15-1199.08,0.8994583683609196,Business Intelligence Analysts
903,"Senior Analyst, Risk Oversight",15-1199.08,0.9129203945405838,Business Intelligence Analysts
904,Business Analyst/Analyste d’affaire,15-1199.08,0.524614697566006,Business Intelligence Analysts
905,Principal Data Analyst,15-2041.00,0.8807907673021945,Statisticians
906,"Product Analyst - Open Location - Canada, USA or UK",15-1199.04,0.828199537602959,Geospatial Information Scientists and Technologists
907,Business Systems Analyst II,15-1121.00,0.8980486769861866,Computer Systems Analysts
908,Process Analyst,15-1121.00,0.8615325201067383,Computer Systems Analysts
909,Business Analyst - Supply Chain,15-1199.08,0.8167482446474303,Business Intelligence Analysts
910,Team Lead - BI / Big Data Developers,15-1121.00,0.849630946301216,Computer Systems Analysts
911,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
912,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
913,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
914,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
915,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
916,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
917,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
918,"SENIOR ANALYST, STRATEGIC PLANNING",15-1199.08,0.9149252165144318,Business Intelligence Analysts
919,Procurement/Buyer/Sourcing Analyst,15-1199.08,0.7942266141556489,Business Intelligence Analysts
920,Problem and Process Support Analyst 3145374,15-1121.00,0.8632397997232054,Computer Systems Analysts
921,"Reliability Analyst, Maintenance Data Analysis",15-1121.00,0.8422949529420733,Computer Systems Analysts
922,Data & BI Analyst,15-1111.00,0.8758463719099326,Computer and Information Research Scientists
923,"Senior Analyst, Budget, Forecast and Systems, Treasury",15-1121.00,0.9011177730733629,Computer Systems Analysts
924,Team Lead - Data Analysts,15-1121.00,0.8603706753829925,Computer Systems Analysts
925,"Advisor, Business Intelligence Data Acquisition and Analysis",15-1199.08,0.9140135977828384,Business Intelligence Analysts
926,Supply Chain Analyst / Analyste de la chaîne d’approvisionne...,15-1199.08,0.3829477834432912,Business Intelligence Analysts
927,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
928,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
929,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
930,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
931,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
932,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
933,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
934,TELUS Business Solutions – Sales Business Analyst,15-1199.08,0.9000473051153363,Business Intelligence Analysts
935,BI Research & Innovation Consultant,15-1121.00,0.8137872087415576,Computer Systems Analysts
936,Business Development Analyst,15-1199.08,0.8491228207021139,Business Intelligence Analysts
937,Business Intelligence Analyst / Analyste en intelligence d'a...,15-1199.08,0.7242028390875815,Business Intelligence Analysts
938,"Influencer Marketing Data Analyst, Digital Marketing Analyti...",15-1199.08,0.8950745711237285,Business Intelligence Analysts
939,Business Analyst,15-1199.08,0.387963747677171,Business Intelligence Analysts
940,Business Analyst – Business Process Optimization,15-1121.00,0.8299889049255423,Computer Systems Analysts
941,Senior IT Business Analyst – Data Governance,15-1199.08,0.9154566099940681,Business Intelligence Analysts
942,Marketing Performance Analyst,15-1199.08,0.8666447098853817,Business Intelligence Analysts
943,Montreal - Junior Business Analyst/ Junior Project Manager,15-1199.08,0.5002825681099515,Business Intelligence Analysts
944,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
945,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
946,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
947,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
948,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
949,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
950,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
951,Business Intelligence Administrator,15-1141.00,0.8639416079728912,Database Administrators
952,Sales Analyst (Pricing) // Analyste des ventes (Tarification...,15-1121.00,0.6290616673434773,Computer Systems Analysts
953,Business Analyst,15-1199.08,0.8423607280177084,Business Intelligence Analysts
954,"Analyste fonctionnel, approvisionnement / Business Analyst",15-1121.00,0.5522650883563647,Computer Systems Analysts
955,"Actuarial Analyst, Commercial Lines Pricing",15-1121.00,0.8622044221769841,Computer Systems Analysts
956,Analyste Vérification de données - Data Review Analyst,15-1199.08,0.3911905851198343,Business Intelligence Analysts
957,Stagiaire Intelligence d’Affaires (Débute le 4 mai pour 15 s...,15-1199.08,0.4542831142550517,Business Intelligence Analysts
958,"Analyst, Client Support",15-1121.00,0.8835061318004167,Computer Systems Analysts
959,Inventory Analyst / Planner,15-1199.08,0.76094615935972,Business Intelligence Analysts
960,Business Process Analyst,15-1121.00,0.8308830009496644,Computer Systems Analysts
961,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
962,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
963,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
964,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
965,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
966,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
967,Workforce Management Analyst,15-1121.00,0.8814751706106251,Computer Systems Analysts
968,Sales Operations Analyst,15-1199.08,0.8698692377570344,Business Intelligence Analysts
969,Digital Performance Analyst,15-1121.00,0.8672165912280889,Computer Systems Analysts
970,Analyste Approvisionnements - Procurement Analyst,15-1199.08,0.43942881393959327,Business Intelligence Analysts
971,Business Process Analyst,15-1121.00,0.8308830009496644,Computer Systems Analysts
972,Security Business Analyst,15-1122.00,0.8992031967247108,Information Security Analysts
973,Spécialiste BI / BI Specialist,15-1121.00,0.717793630832076,Computer Systems Analysts
974,BI Business Analyst,15-1199.08,0.8397045705779576,Business Intelligence Analysts
975,Business Intelligence analyst,15-1199.08,0.951988387954971,Business Intelligence Analysts
976,"Analyst, Digital Transformation",15-1199.08,0.9040950390493385,Business Intelligence Analysts
977,Bilingual Reporting Analyst,15-1199.08,0.9256050466025799,Business Intelligence Analysts
978,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
979,Data Visualization Specialist,15-1199.04,0.8209410305026743,Geospatial Information Scientists and Technologists
980,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
981,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
982,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
983,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
984,"Senior Actuarial Analyst, Pricing",15-1199.08,0.8601359951889193,Business Intelligence Analysts
